banheiros;quartos;andar;area;suites;aluguel;custo;condo_iptu;vagas;nao_mobiliado;animal;arm_coz;arm_quar;box;arm_ban;sol_man;silencio;novo;luz;sol_tar;vista_livre;chuveiro_ele;tomada_nova;gas_enc;porteiro;elevador;salao_fest;piscina;churrasqueira;metro;esp_gourmet;quadra;academia;hipercentro;zona_sul;zona_norte;zona_leste;zona_oeste;apartamento;casa;latitude;longitude
2;3;3;110;1;1700;2134;411;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9623566;-43,9654161
1;2;5;53;0;1400;2132;713;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9045659;-43,9165129
1;2;1;25;0;2000;2131;104;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9389862;-43,9464482
3;3;1;126;1;1600;2129;507;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8880685;-43,924583
2;4;1;140;1;1500;2127;607;2;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9433606;-43,9556111
2;3;1;80;1;1700;2127;404;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9370865;-43,9192356
2;3;2;108;1;1550;2122;551;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9457617;-43,9503906
3;4;3;140;1;1650;2122;450;2;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,890079;-43,999744
2;3;4;110;1;1390;2119;710;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;-19,9207593;-43,9411268
1;2;12;68;0;1600;2112;490;0;1;1;1;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;-19,919929;-43,9432322
1;1;12;40;0;1450;2109;639;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9460032;-43,958334
1;1;7;28;1;1950;2108;132;0;0;0;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;-19,9278473;-43,9425475
1;2;3;64;0;1700;2108;385;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,882725;-43,935466
1;1;7;28;1;1950;2108;132;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;-19,9278473;-43,9425475
2;3;2;90;1;1500;2100;580;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9487617;-43,9442376
1;2;2;70;0;1700;2100;377;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,945174;-43,94149
2;3;0;73;1;1500;2099;579;2;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;0;-19,8773559;-43,983033
1;3;0;100;1;1970;2098;92;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,876936;-43,985616
1;2;12;64;0;1526;2098;551;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9226133;-43,9467038
1;1;6;45;0;1450;2089;619;1;0;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;-19,9681707;-43,9550586
1;3;1;100;0;1400;2087;668;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9444135;-43,9454111
2;3;3;55;1;1100;2086;971;1;1;1;1;0;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9134595;-43,9775599
2;3;8;90;1;1400;2086;667;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,9026924;-43,9799772
3;3;3;80;1;1501;2081;560;1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9473677;-43,950589
2;2;1;70;1;1500;2079;559;2;1;1;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8769722;-43,9964392
1;3;5;90;0;1500;2075;555;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9211331;-43,9364349
1;2;6;69;0;1600;2072;450;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,910737;-43,9270179
1;3;3;95;0;1600;2071;449;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9404908;-43,9459106
1;2;2;54;0;1500;2068;548;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9771552;-43,963885
2;3;2;95;1;1650;2067;395;2;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9482936;-43,9428406
2;3;11;79;1;1460;2060;580;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0;-19,9063908;-43,8991315
1;3;3;100;0;1500;2059;539;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9534829;-43,9311727
2;3;3;69;1;1700;2058;335;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;-19,8902401;-43,9916719
2;2;7;108;0;1300;2055;737;1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;-19,9494736;-43,9380717
1;2;6;85;0;1480;2050;550;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9547783;-43,9394503
1;2;6;85;0;1480;2050;550;0;1;0;1;1;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;-19,9547783;-43,9394503
3;3;1;119;1;1564;2050;465;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,949756;-43,9546459
2;3;5;150;1;1500;2047;527;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,895741;-43,9290189
1;3;2;90;0;1628;2046;406;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9428266;-43,9478986
2;4;0;180;0;1800;2043;210;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,9114631;-43,9725931
2;3;2;100;1;1500;2043;523;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,893619;-43,929452
1;1;19;36;0;1200;2041;825;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;-19,9270726;-43,9371585
1;1;19;36;0;1200;2041;825;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;-19,9270726;-43,9371585
1;1;19;33;0;1200;2041;825;0;0;0;1;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;-19,9270726;-43,9371585
1;1;20;33;0;1200;2041;825;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;-19,9270726;-43,9371585
2;3;0;97;1;1620;2038;396;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,9057931;-43,9726772
1;4;0;180;0;2000;2037;0;3;1;0;0;1;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8943197;-43,9454088
2;2;1;74;0;1300;2034;716;2;1;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9425084;-43,9487824
2;3;2;90;1;1500;2034;514;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,943016;-43,9509428
1;3;0;80;0;2000;2033;0;2;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;-19,9426289;-44,0287144
3;3;2;120;1;1400;2032;613;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8862841;-43,928704
2;3;2;100;1;1500;2031;511;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9489233;-43,9468639
1;1;1;40;0;1014;2028;1000;1;0;1;1;1;1;1;0;0;1;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;-19,8559385;-43,9763397
3;3;0;190;1;1750;2028;246;0;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;-19,940952;-43,979482
2;3;2;137;1;2000;2027;0;0;1;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9209664;-43,9058699
1;1;16;38;0;2000;2027;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;0;0;0;1;-19,9226722;-43,949012
2;3;2;86;1;1390;2026;617;2;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,8968632;-43,9970135
1;2;7;70;0;1300;2026;708;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;-19,9494736;-43,9380717
3;2;7;55;1;1248;2024;759;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9446789;-43,9486399
2;3;5;65;1;1500;2020;500;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;-19,8730638;-43,9204914
3;3;7;90;1;1450;2020;550;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,897457;-43,9223182
2;3;0;95;0;1400;2019;600;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9230526;-43,9399947
1;1;8;24;1;1240;2019;762;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;-19,9404427;-43,9483354
1;1;10;39;0;1350;2011;643;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;-19,925794;-43,9433784
1;2;2;70;0;1700;2008;285;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9447417;-43,9387805
2;2;3;90;1;1500;2006;486;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,952908;-43,9228422
1;3;2;100;0;1600;2005;383;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9244689;-43,960335
2;3;3;120;1;1633;2005;350;2;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8723074;-43,9376998
1;2;1;172;0;1800;2004;180;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,97466;-43,9794029
3;6;0;160;1;1900;2003;68;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8440032;-43,9718906
2;3;2;110;1;1526;2000;453;2;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,844064;-43,977182
2;2;1;55;1;1610;1995;363;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,956636;-43,9401315
1;1;2;21;1;980;1994;1000;1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9206839;-43,9719278
2;4;0;182;0;1700;1994;263;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8442529;-43,960923
1;2;1;55;0;880;1992;1100;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,897222;-44,008406
1;2;2;80;0;1590;1991;379;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9644165;-43,963995
1;1;9;35;0;1200;1990;774;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;-19,9312655;-43,9419432
2;3;1;96;1;1400;1989;570;2;1;0;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,880057;-43,981838
2;2;2;110;1;1780;1989;185;0;1;1;0;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,8938053;-43,9017523
1;3;7;80;1;1500;1986;466;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;1;0;1;0;-19,8819166;-43,9110281
1;3;12;80;0;1300;1981;663;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,937553;-43,9792119
3;3;0;234;2;1858;1977;103;1;1;0;1;1;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-19,8921843;-43,8959047
1;1;7;28;0;1300;1977;659;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;-19,9778161;-43,9702709
1;3;1;150;1;1500;1971;451;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9262379;-43,989945
2;3;4;124;0;1500;1968;448;2;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8605492;-43,9574317
2;3;2;95;1;1650;1968;296;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9482936;-43,9428406
3;2;6;60;1;1350;1964;596;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9403648;-43,96813
2;3;2;70;1;1400;1964;545;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8925479;-43,966237
1;3;3;100;0;1700;1963;240;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9318572;-43,9700628
2;3;7;84;1;1580;1962;360;2;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9652558;-43,9699951
2;3;2;96;1;1500;1957;437;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8839992;-43,9261789
2;3;7;66;1;1500;1954;434;2;1;1;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;-19,8827791;-44,0054531
2;3;7;66;1;1500;1954;434;2;1;1;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;-19,8827791;-44,0054531
2;3;8;66;1;1500;1954;434;2;1;1;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;-19,8827791;-44,0054531
2;3;9;66;1;1500;1954;434;2;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;-19,8827791;-44,0054531
2;3;12;118;1;1300;1952;634;0;1;1;1;1;1;1;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,922351;-43,947475
2;3;4;120;1;1500;1951;431;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9785819;-43,9727056
1;2;7;90;0;1500;1949;429;0;1;1;1;1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9222476;-43,9478899
1;2;3;60;0;1100;1946;831;1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;-19,9545925;-43,9393385
1;2;11;60;0;1200;1945;729;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9545925;-43,9393385
2;3;3;66;1;1620;1944;302;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9082984;-43,920613
2;3;8;90;1;1350;1943;575;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;-19,8728992;-43,9926137
3;3;1;90;1;1500;1942;422;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8778279;-43,9817094
2;3;1;95;1;1300;1941;623;1;1;0;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9046246;-43,9151405
2;3;1;118;1;1500;1941;421;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,929441;-43,9647415
1;1;4;36;0;1100;1940;825;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;-19,9270726;-43,9371585
1;1;3;33;0;1100;1940;825;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;-19,9270726;-43,9371585
1;1;7;36;0;1100;1940;825;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;-19,9270726;-43,9371585
1;1;7;34;0;1100;1940;825;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;-19,9270726;-43,9371585
3;3;1;100;1;1500;1940;420;1;1;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;-19,9351528;-43,9607568
1;1;7;36;0;1100;1940;825;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;-19,9270726;-43,9371585
1;1;7;36;0;1100;1939;824;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;-19,9270726;-43,9371585
2;3;2;74;1;1500;1936;416;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9533909;-43,9787713
1;3;3;75;0;1700;1933;210;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9369363;-43,9778149
2;3;2;70;1;1906;1932;0;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,889078;-43,936337
1;1;4;25;0;1230;1930;683;1;0;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;-19,8742552;-43,931253
2;3;2;96;1;1500;1929;409;2;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8599606;-43,943921
1;1;6;21;0;1200;1928;712;0;1;0;0;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;-19,9404427;-43,9483354
2;3;3;85;1;1500;1926;406;2;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8889839;-43,9246124
1;1;4;40;1;1900;1926;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-19,9287668;-43,9411268
2;4;1;300;0;1900;1926;0;0;1;1;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,8944421;-43,9065315
2;3;2;90;0;1550;1924;353;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,938009;-43,978444
2;3;7;79;1;1500;1923;403;2;1;1;1;0;1;0;0;1;0;1;1;1;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;1;1;0;-19,8934967;-43,9974808
2;2;1;65;1;1600;1922;300;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9090465;-43,9765013
2;3;0;88;0;1600;1920;298;2;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9437268;-43,9764669
1;2;4;90;0;1500;1920;400;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9318554;-43,9968348
1;2;3;95;0;1500;1919;399;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9266132;-43,9941217
1;2;4;45;0;1430;1919;469;0;1;0;1;1;1;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;-19,9097665;-43,9363392
2;3;2;95;1;1500;1919;399;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,8845475;-43,9187384
1;2;11;60;1;1550;1914;343;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;-19,9064094;-43,8989455
2;3;3;75;1;1550;1911;340;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9669068;-43,9670045
1;2;1;104;0;1700;1905;182;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,97466;-43,9794029
1;3;1;100;0;1400;1903;484;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9371366;-43,9613658
2;3;2;85;1;1350;1903;535;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8639232;-43,9567583
2;5;0;300;0;1800;1900;67;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;-19,9650856;-43,9782426
2;1;11;65;1;1200;1898;682;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9268954;-43,9381463
2;3;16;80;1;1230;1897;650;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9221595;-43,9464476
2;4;1;120;1;1230;1897;650;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9262053;-43,9371398
3;3;1;93;1;1500;1896;376;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;-19,8625459;-43,9415401
2;4;1;120;0;1500;1891;371;1;0;1;1;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9255318;-43,9886606
1;3;1;80;0;1400;1889;470;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9246161;-43,9120216
1;1;3;25;1;1320;1888;550;1;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8629484;-43,9554346
1;1;2;25;1;1320;1888;550;1;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8629484;-43,9554346
1;1;3;25;1;1320;1888;550;1;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8629484;-43,9554346
